Gene_ID,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000228487.1,RP13-225O21.2,20.78266886,19.72705628,21.21353114,-0.06293257141,0.2921047379,-0.2154452265,0.8294202121,0.9086791495
ENSG00000263597.1,MIR3936,26.87530403,27.06402141,26.79827653,-0.03546156064,0.1645977012,-0.215443839,0.8294212938,0.9086791495
ENSG00000143702.11,CEP170,2539.200597,2572.940073,2525.429382,0.02630321791,0.1221695429,0.215300944,0.8295326937,0.9087006539
ENSG00000251417.1,RP11-1348G14.4,26.05739229,26.27138796,25.97004712,-0.03654271048,0.1700208523,-0.214930757,0.8298213046,0.9089813573
ENSG00000117155.12,SSX2IP,3500.358109,3581.596017,3467.199779,-0.03038163143,0.1414578267,-0.2147751887,0.829942598,0.9090743099
ENSG00000135697.5,BCMO1,51.21070942,40.49699988,55.58365209,0.05517021022,0.2570667184,0.2146143638,0.8300679942,0.9090743099
ENSG00000151778.6,SERP2,1465.608196,1587.834438,1415.719934,0.02882994761,0.1343141958,0.2146455737,0.8300436593,0.9090743099
ENSG00000204054.6,LINC00963,400.5406603,390.8362944,404.501626,-0.03108855991,0.1448385497,-0.2146428556,0.8300457786,0.9090743099
ENSG00000253855.1,AC133633.1,2.686105609,2.626363742,2.710490044,0.09173203882,0.4272826746,0.2146870076,0.8300113528,0.9090743099
ENSG00000254839.1,AF131215.6,1.105859253,1.189987005,1.071521396,-0.100489518,0.4685347994,-0.2144761032,0.8301758003,0.9091214793
ENSG00000259845.1,HERC2P10,8.845917367,8.030673567,9.178669939,-0.0762510462,0.3555118409,-0.2144824375,0.8301708612,0.9091214793
ENSG00000258819.1,RP11-7F17.3,4.424960285,5.105440171,4.147213393,0.07866463355,0.3669150079,0.2143947014,0.8302392733,0.9091555409
ENSG00000185101.8,ANO9,7.685969625,7.583452079,7.727813522,0.06688181468,0.3121930015,0.2142322677,0.8303659342,0.9092587912
ENSG00000198821.6,CD247,71.76148156,69.93952595,72.50513691,0.0300168262,0.1401605497,0.2141603059,0.8304220493,0.909284788
ENSG00000258378.1,RP11-517O13.1,6.248892061,7.533625972,5.724510873,0.0649412306,0.3033674977,0.2140678586,0.8304941399,0.9093282749
ENSG00000123144.6,C19orf43,2755.326968,3026.638253,2644.587669,0.02615747608,0.1222829427,0.2139094424,0.8306176767,0.9093571891
ENSG00000170144.14,HNRNPA3,8074.996282,8262.248947,7998.566623,-0.01828331025,0.08546405705,-0.2139298189,0.8306017864,0.9093571891
ENSG00000242715.3,CCDC169,17.42489458,18.28942594,17.07202464,0.05168312826,0.2415871563,0.2139316057,0.830600393,0.9093571891
ENSG00000206899.1,RNU6-36P,1.034248489,1.040879195,1.031542078,-0.09986875064,0.4669784001,-0.2138616061,0.8306549814,0.9093625843
ENSG00000141854.3,hsa-mir-1199,618.105089,633.2370011,611.9287983,0.03103466743,0.1451642413,0.2137900296,0.8307108005,0.909388247
ENSG00000044090.4,CUL7,938.7386049,896.7267242,955.8863113,-0.02352170272,0.1101231229,-0.2135945848,0.8308632227,0.9094842096
ENSG00000205693.3,MANSC4,4.107489989,3.915953306,4.185668226,-0.08140453761,0.3810874685,-0.2136111637,0.830850293,0.9094842096
ENSG00000250831.1,CTD-2232E5.2,12.8139146,13.97680209,12.33926665,0.05050065324,0.2367272916,0.2133283953,0.8310708271,0.9096760062
ENSG00000102878.10,HSF4,1945.598628,1754.953796,2023.412845,-0.03051716707,0.1431133507,-0.2132377372,0.8311415351,0.9097179492
ENSG00000230290.1,ARMC2-AS1,3.576626229,3.568492072,3.579946292,0.08992026213,0.4217988988,0.2131827807,0.8311843986,0.9097294133
ENSG00000113248.3,PCDHB15,125.4671332,115.0898212,129.7027708,-0.03543744766,0.1663567422,-0.2130208082,0.8313107326,0.9097613304
ENSG00000186591.7,UBE2H,3894.708992,3819.913212,3925.237882,-0.01297603503,0.06089851056,-0.213076394,0.8312673767,0.9097613304
ENSG00000204560.5,DHX16,779.4823487,767.3761421,784.4236575,-0.01686429543,0.07916013226,-0.2130402635,0.8312955578,0.9097613304
ENSG00000107018.6,RLN1,1.953701425,1.833915942,2.002593458,-0.09708713756,0.45587326,-0.2129695819,0.8313506886,0.9097696092
ENSG00000134007.3,ADAM20,6.765398034,6.29443489,6.957627888,-0.06520036017,0.3064913928,-0.2127314557,0.8315364302,0.9097998549
ENSG00000157445.10,CACNA2D3,1681.915405,1671.208807,1686.285445,-0.03637219369,0.171005557,-0.2126959751,0.8315641063,0.9097998549
ENSG00000159905.10,ZNF221,30.23215562,27.21022856,31.46559524,-0.05844035397,0.2746621422,-0.2127717839,0.831504973,0.9097998549
ENSG00000227986.1,TRIM60P18,106.1444844,108.8376806,105.0452206,0.02747367423,0.129080914,0.2128407166,0.8314512041,0.9097998549
ENSG00000236511.1,RP11-32F11.2,2.987635241,2.627472812,3.134640314,-0.09401093514,0.4420196185,-0.2126849832,0.8315726804,0.9097998549
ENSG00000261372.1,RP11-529H20.6,53.94123672,54.22439609,53.82566146,0.03481528278,0.163693423,0.2126858986,0.8315719664,0.9097998549
ENSG00000228877.2,RP11-473E2.4,7.874774749,6.792353231,8.316579451,-0.0746447652,0.3513008145,-0.2124810479,0.8317317618,0.909928567
ENSG00000239719.1,RP4-800G7.1,1.149412608,0.9420709045,1.234041875,-0.09519659441,0.4480870745,-0.2124511056,0.8317551191,0.909928567
ENSG00000153086.9,ACMSD,5.730082105,4.906445517,6.066260305,-0.06966299228,0.3280705141,-0.2123415219,0.8318406041,0.9099581769
ENSG00000183878.11,UTY,492.4022853,484.7068401,495.5432834,0.03013239811,0.1419108135,0.2123333477,0.8318469808,0.9099581769
ENSG00000177710.5,SLC35G5,3.806407823,3.618242031,3.883210188,-0.07293868895,0.3437557044,-0.2121817559,0.8319652394,0.9100520964
ENSG00000235012.1,AF121897.4,1.034185638,0.8917708362,1.092314129,-0.1013458365,0.4783054119,-0.2118851972,0.8321965993,0.9102697206
ENSG00000221676.1,RNU6ATAC,2.672051863,2.775871109,2.629676661,-0.07857376005,0.371030633,-0.2117716249,0.8322852065,0.9103311887
ENSG00000260060.1,RP11-388M20.1,23.04107534,24.19205916,22.57128602,0.05493312573,0.2597431327,0.2114901947,0.8325047826,0.9105358968
ENSG00000080561.9,MID2,102.9017786,103.8845995,102.5006271,0.03334441782,0.1577417151,0.2113861752,0.8325859436,0.9105606667
ENSG00000233894.1,RP4-650F12.2,16.5342277,18.58794384,15.69597621,0.05228018009,0.2473301998,0.2113780692,0.8325922684,0.9105606667
ENSG00000234678.1,RP11-465N4.4,14.46509268,11.99469179,15.47341958,0.05496350279,0.2602498711,0.2111951202,0.8327350184,0.9106813247
ENSG00000175536.6,LIPT2,21.89149751,21.76142315,21.94458908,-0.04345153314,0.2058886761,-0.2110438222,0.8328530762,0.9107040548
ENSG00000183309.7,ZNF623,419.2560301,394.1146624,429.5178128,-0.03240398569,0.1535042345,-0.2110950606,0.8328130945,0.9107040548
ENSG00000252641.1,RNU6-678P,2.227072435,2.330527028,2.18484607,0.07899675871,0.3742740367,0.2110666276,0.8328352809,0.9107040548
ENSG00000257052.1,RP11-881M11.2,5.861400362,6.393908035,5.644050291,0.06484251239,0.3073621281,0.2109645478,0.8329149355,0.9107362398
ENSG00000068831.14,RASGRP2,913.8088668,910.609717,915.1146422,-0.02996620464,0.1421966218,-0.2107378098,0.8330918691,0.9108249981
ENSG00000088876.7,ZNF343,263.7029349,253.1311375,268.0179543,-0.02205471142,0.1046172169,-0.2108134021,0.8330328802,0.9108249981
ENSG00000252106.1,Y_RNA,11.70812643,10.75565433,12.09689055,-0.05504482143,0.2612544429,-0.210694298,0.8331258243,0.9108249981
ENSG00000266538.1,RP11-385D13.3,1.264076717,1.090581844,1.334890951,-0.09084653571,0.4311625682,-0.2107013512,0.8331203202,0.9108249981
ENSG00000162543.5,UBXN10,429.6018499,433.8478867,427.8687737,-0.04075095037,0.1936135107,-0.2104757577,0.8332963704,0.9109759908
ENSG00000120533.8,ENY2,1294.661985,1336.900001,1277.421979,0.01568575733,0.07454295105,0.2104257628,0.833335387,0.9109831866
ENSG00000233155.1,HMGA1P8,1.23549106,1.387733149,1.173351432,0.09156534793,0.4356644097,0.2101740374,0.8335318422,0.9111624835
ENSG00000119509.8,INVS,288.4659885,280.7812624,291.6026114,0.02504491852,0.1192084475,0.2100934879,0.833594708,0.9111769234
ENSG00000249823.1,NA,0.8330142515,0.7930961423,0.8493073573,-0.09804428557,0.4667131369,-0.2100739787,0.8336099343,0.9111769234
ENSG00000159247.8,TUBBP5,38.64743394,39.30468965,38.3791663,-0.04826441447,0.2298287475,-0.2100016425,0.8336663911,0.9111773519
ENSG00000258701.1,LINC00638,16.2617836,15.26764676,16.66755374,0.05854753601,0.2788106095,0.2099903447,0.8336752088,0.9111773519
ENSG00000109943.4,CRTAM,12.15001789,14.42392894,11.22189093,0.06406979254,0.3055919634,0.209657976,0.8339346268,0.911319036
ENSG00000130816.10,DNMT1,1324.792902,1248.876204,1355.77931,-0.02621294584,0.1249667928,-0.2097592909,0.8338555473,0.911319036
ENSG00000231615.2,RP11-296O14.2,1.07714911,0.9914195241,1.112140778,0.1005678737,0.4796358963,0.2096754527,0.8339209856,0.911319036
ENSG00000231927.1,AC102953.6,0.8763021463,1.041174144,0.8090074534,-0.09719868193,0.4635194949,-0.2096970742,0.8339041092,0.911319036
ENSG00000248397.1,LINC00498,1.077772137,0.8921666874,1.153529464,0.1005956279,0.4799763759,0.2095845398,0.8339919471,0.9113462171
ENSG00000231340.1,ACTG1P10,1.091620611,1.040874606,1.112333266,-0.09409880556,0.4491091727,-0.2095232324,0.834039801,0.9113630521
ENSG00000118518.10,RNF146,2290.520588,2290.689771,2290.451534,0.0156950279,0.07494306892,0.20942601,0.8341156899,0.9114105187
ENSG00000137033.7,IL33,442.8942817,424.3759512,450.4527839,0.04988247676,0.2384101704,0.2092296511,0.8342689664,0.9115425371
ENSG00000203724.6,C1orf53,47.46643091,50.0652045,46.405707,-0.03381198322,0.1617202627,-0.2090769745,0.8343881492,0.9116372952
ENSG00000148290.5,SURF1,976.30628,1037.87271,951.1771249,0.0293622019,0.1405373886,0.2089280454,0.8345044102,0.9117288537
ENSG00000226026.1,RP11-57H12.3,17.26743923,16.45742155,17.5980587,-0.04610555049,0.2207458425,-0.2088625995,0.8345555015,0.9117492073
ENSG00000207280.1,SNORD20,2.700494538,2.379077033,2.831685357,-0.0788948075,0.3782159567,-0.2085972474,0.8347626595,0.9119400552
ENSG00000151577.8,DRD3,1.364646974,1.288704317,1.395643977,0.09581154992,0.4594970069,0.2085139805,0.8348276677,0.9119401331
ENSG00000250125.1,RP11-707A18.1,63.82320759,62.60407271,64.32081366,-0.0460130477,0.2206507061,-0.2085334261,0.834812486,0.9119401331
ENSG00000268189.1,AC005785.2,128.7586903,120.3092676,132.2074343,-0.03549043633,0.1702847383,-0.2084181864,0.8349024574,0.9119863618
ENSG00000115840.9,SLC25A12,2902.577438,2990.019967,2866.88661,0.02701971741,0.1297864071,0.2081860345,0.8350837126,0.9121488775
ENSG00000249934.2,RP11-466G12.3,2.039695225,1.982793015,2.062920617,-0.08615825799,0.4141383431,-0.2080422145,0.835196006,0.9122005841
ENSG00000251580.1,RP11-539L10.3,54.0623293,58.79471283,52.13074419,-0.0342838428,0.1647753386,-0.2080641623,0.8351788691,0.9122005841
ENSG00000101842.9,VSIG1,33.33128843,30.48538223,34.4928828,-0.04963982625,0.2388105539,-0.2078627826,0.8353361096,0.9122942517
ENSG00000227356.2,LINC00866,1.393415028,0.9416955487,1.577790326,-0.09346019785,0.4496539099,-0.2078491831,0.8353467286,0.9122942517
ENSG00000163728.6,TTC14,2455.844497,2374.430776,2489.074587,0.02879035622,0.1386101248,0.2077074547,0.8354573966,0.9123206735
ENSG00000167945.1,PRR25,6.278173305,5.700564232,6.51393211,-0.06082871797,0.2927878891,-0.2077569471,0.8354187503,0.9123206735
ENSG00000230280.2,HNRNPA1P59,1.981849035,1.932517551,2.001984335,0.09009676765,0.4337969604,0.2076934047,0.8354683677,0.9123206735
ENSG00000244748.2,RN7SL153P,0.976961792,0.8922415246,1.011541493,-0.09830460716,0.4735118889,-0.207607474,0.8355354681,0.9123230064
ENSG00000252817.1,AL590431.1,3.705661494,2.824436255,4.065345266,-0.07350809618,0.3540240216,-0.2076358995,0.8355132714,0.9123230064
ENSG00000130054.4,FAM155B,162.8022208,162.5658911,162.8986818,0.03107058037,0.1497116181,0.2075362004,0.8355911242,0.9123483092
ENSG00000187952.8,HS6ST1P1,1.95329229,2.080837026,1.901233214,0.09310605775,0.4488014547,0.207454893,0.8356546165,0.9123821657
ENSG00000183287.8,CCBE1,29.33542104,29.53902977,29.25231544,0.0660895387,0.318661359,0.2073974042,0.8356995096,0.9123957136
ENSG00000101977.15,MCF2,602.0019677,589.21747,607.22013,-0.03325771116,0.1604759778,-0.2072441721,0.8358191717,0.91245674
ENSG00000132792.14,CTNNBL1,811.9658381,868.0362232,789.0799667,0.0169399635,0.08178952684,0.2071165362,0.835918848,0.91245674
ENSG00000149124.6,GLYAT,1.106207727,1.090614959,1.112572122,0.09803814796,0.473430937,0.2070801469,0.8359472666,0.91245674
ENSG00000174652.13,ZNF266,770.1476449,781.13317,765.6637571,0.03068250971,0.1481701207,0.207076228,0.835950327,0.91245674
ENSG00000266714.2,MYO15B,645.3118151,527.6812168,693.3243042,0.03650822477,0.1761776483,0.2072239306,0.835834979,0.91245674
ENSG00000271537.1,RP11-365F18.6,2.886962008,2.72596448,2.952675285,0.08143188076,0.3931018227,0.2071521323,0.8358910493,0.91245674
ENSG00000183762.8,KREMEN1,898.7912156,818.126553,931.7155677,-0.02923554227,0.1412151799,-0.2070283257,0.8359877369,0.9124621135
ENSG00000259024.2,TVP23C-CDRT4,2.183142425,1.982346579,2.265099912,-0.09193020717,0.4442581158,-0.2069297192,0.8360647462,0.9125107067
ENSG00000103194.11,USP10,1751.748496,1792.127099,1735.267433,0.0118660018,0.05737986702,0.2067973039,0.8361681618,0.9125598415
ENSG00000115350.7,POLE4,722.2487479,778.4495048,699.3096634,0.03191049831,0.1543427678,0.2067508491,0.8362044434,0.9125598415
ENSG00000236545.1,AP001619.3,1.508354539,1.685656626,1.435986341,0.09404496336,0.4548788568,0.2067472734,0.8362072361,0.9125598415
ENSG00000139737.16,SLAIN1,3642.544486,3406.363888,3738.94473,-0.04527576221,0.2190808187,-0.2066623745,0.8362735438,0.9125699238
ENSG00000266495.1,RP11-17J14.2,3.663716688,3.320865075,3.803656121,-0.07075823743,0.3424024645,-0.2066522434,0.8362814565,0.9125699238
ENSG00000223198.1,RNU2-22P,3.231828647,3.220998824,3.236248984,0.07895791074,0.3826189417,0.2063617404,0.8365083543,0.9127491459
ENSG00000254972.1,RP11-167J8.3,1.178054713,1.388455811,1.092176714,0.09581901599,0.4643322189,0.2063587494,0.8365106906,0.9127491459
ENSG00000114450.5,GNB4,208.9683083,213.3239998,207.190475,0.04435283325,0.2151942678,0.2061060162,0.8367080994,0.9128708846
ENSG00000130584.6,ZBTB46,612.1321751,629.4933871,605.0459661,0.0289880083,0.1406328341,0.2061254648,0.8366929078,0.9128708846
ENSG00000243501.5,RP11-257K9.8,0.7326956072,0.8428961354,0.6877157998,0.09907638379,0.4807407639,0.2060910811,0.8367197655,0.9128708846
ENSG00000160999.8,SH2B2,135.3624955,136.8164619,134.7690398,0.03896928494,0.1894185744,0.2057310645,0.8370009917,0.9130831139
ENSG00000164687.6,FABP5,949.5644997,955.9213225,946.9698782,0.04246594004,0.2063517755,0.2057939165,0.8369518934,0.9130831139
ENSG00000187905.6,AC002472.13,12.17833851,10.65940335,12.79831204,0.08226854702,0.3999108721,0.2057172054,0.837011818,0.9130831139
ENSG00000081386.8,ZNF510,643.2557743,654.229163,638.7768401,0.02313525296,0.1126725186,0.2053318169,0.8373128873,0.9131750695
ENSG00000134897.9,BIVM,1015.329051,1016.450157,1014.871456,-0.01739040812,0.08469987626,-0.2053179874,0.8373236915,0.9131750695
ENSG00000159335.11,PTMS,4902.094712,5198.902395,4780.948719,-0.03613753327,0.1760076429,-0.2053179776,0.8373236992,0.9131750695
ENSG00000164284.10,GRPEL2,544.2715822,560.48075,537.6555954,0.01913094467,0.09314589782,0.2053868728,0.8372698756,0.9131750695
ENSG00000174175.12,SELP,11.50779968,13.68208891,10.62033469,0.0939976446,0.4574233622,0.2054937556,0.8371863763,0.9131750695
ENSG00000196927.4,AC009093.1,7.528380596,6.492920443,7.951017393,-0.06316411328,0.3074290564,-0.2054591522,0.8372134091,0.9131750695
ENSG00000222017.1,AC011997.1,0.9768484645,1.090669074,0.9303910726,0.1012768583,0.4929857283,0.2054356799,0.8372317462,0.9131750695
ENSG00000073350.9,LLGL2,297.6563013,259.4679719,313.2433745,0.04482589631,0.2184466423,0.2052029541,0.8374135616,0.9132131907
ENSG00000101558.9,VAPA,6164.680152,6341.113801,6092.666417,-0.01556504964,0.07585676482,-0.2051900009,0.8374236814,0.9132131907
ENSG00000267370.1,CTD-2623N2.3,40.40740138,36.87594214,41.84881332,-0.0353805973,0.1724861271,-0.2051214083,0.8374772707,0.9132361727
ENSG00000259915.1,RP11-410E4.1,6.234354596,6.19624808,6.249908276,0.06733004182,0.3284547354,0.2049903215,0.8375796868,0.9132769386
ENSG00000271461.1,RP4-673D20.6,5.732097647,5.600161919,5.785948964,0.07910937904,0.3858692656,0.2050160147,0.8375596128,0.9132769386
ENSG00000078579.8,FGF20,28.91538371,32.81376546,27.32420748,-0.04051699931,0.1977426973,-0.2048975759,0.8376521492,0.9133204936
ENSG00000041988.11,THAP3,494.3511584,504.8121667,490.0813591,-0.01979197049,0.09664036301,-0.2048002498,0.8377281918,0.9133330408
ENSG00000136110.8,LECT1,45.23410551,42.58046077,46.31722582,-0.04253198229,0.2077405567,-0.2047360561,0.8377783483,0.9133330408
ENSG00000144231.6,POLR2D,336.9951545,335.8335587,337.4692753,-0.02494554379,0.1219206651,-0.2046047219,0.8378809659,0.9133330408
ENSG00000182477.5,OR2B8P,0.775760488,0.644454052,0.8293549517,0.09623175278,0.4702182665,0.2046533698,0.8378429547,0.9133330408
ENSG00000204217.8,BMPR2,4341.909076,4462.734116,4292.592733,0.02535719663,0.1239366855,0.2045979892,0.8378862266,0.9133330408
ENSG00000235999.1,RP11-403I13.8,239.3647775,250.2648778,234.915757,-0.02962420893,0.144705078,-0.2047212809,0.8377898928,0.9133330408
ENSG00000264862.1,RN7SL45P,1.494020909,1.387998933,1.537295185,-0.09049186846,0.4423050835,-0.204591518,0.8378912829,0.9133330408
ENSG00000104957.9,CCDC130,984.8263469,933.9857103,1005.577627,-0.02215675526,0.108338188,-0.20451473,0.8379512823,0.9133629955
ENSG00000130768.10,SMPDL3B,22.01221683,19.32983903,23.10706491,-0.06066166762,0.2969519813,-0.2042810671,0.8381338643,0.9134911077
ENSG00000256973.1,RP11-359J14.2,36.89304577,34.59368484,37.83156044,-0.06814487217,0.3335428812,-0.2043061807,0.8381142403,0.9134911077
ENSG00000106400.7,ZNHIT1,1489.327931,1595.496543,1445.993804,0.02540411906,0.1243912473,0.2042275451,0.8381756871,0.9134925811
ENSG00000147996.12,CBWD5,151.109763,155.2912608,149.4030293,0.02928261266,0.1434043721,0.2041960941,0.8382002635,0.9134925811
ENSG00000080644.11,CHRNA3,7.293440992,6.839456227,7.478740896,-0.07838369835,0.3845366671,-0.2038393346,0.8384790535,0.9137598169
ENSG00000269736.1,CTD-2521M24.11,7.916676326,6.988848048,8.295381745,0.06808606163,0.3340843023,0.2037990446,0.8385105395,0.9137598169
ENSG00000114270.11,COL7A1,1179.687431,1030.895267,1240.418926,-0.03806671389,0.1869138764,-0.2036591109,0.8386198972,0.9138435326
ENSG00000149516.9,MS4A3,1.523031349,1.933461347,1.355508901,0.09420951814,0.4627796655,0.2035731584,0.8386870704,0.913881275
ENSG00000163630.6,SYNPR,4491.748892,4229.647657,4598.728988,-0.04100064357,0.2015927272,-0.2033835454,0.8388352599,0.9140072912
ENSG00000211695.2,TRGV9,2.068243423,2.081497615,2.062833549,0.08937492548,0.4396536352,0.203284855,0.8389123924,0.9140558757
ENSG00000134825.8,TMEM258,611.7087412,616.0522851,609.9358661,-0.02886417835,0.1420773247,-0.2031582339,0.8390113566,0.9140626104
ENSG00000148450.8,MSRB2,873.1779921,898.81558,862.7136706,-0.02304297881,0.1134272633,-0.2031520301,0.8390162054,0.9140626104
ENSG00000219041.4,IGKV1OR2-118,3.706427756,3.964816139,3.600963109,-0.0866008081,0.4262356484,-0.2031758921,0.8389975552,0.9140626104
ENSG00000140598.9,EFTUD1,340.6232049,349.1889252,337.1269926,-0.01391237621,0.06853316919,-0.2030020847,0.8391334028,0.9140947691
ENSG00000237512.2,UNC5B-AS1,13.20473468,15.31977988,12.34145092,-0.05366811692,0.2643888354,-0.2029893465,0.8391433591,0.9140947691
ENSG00000270154.1,RP11-419I17.1,22.19854233,20.77031946,22.78149044,-0.04715938342,0.2322893086,-0.2030200344,0.8391193731,0.9140947691
ENSG00000212994.4,RPS26P6,0.6033961617,0.5946982545,0.606946328,0.0955438409,0.4710497606,0.2028317365,0.8392665514,0.9141580559
ENSG00000213024.6,NUP62,1002.359509,985.0208445,1009.436514,-0.01426862797,0.07034028227,-0.202851446,0.8392511456,0.9141580559
ENSG00000253161.1,RP11-150O12.1,20.0123865,21.76011473,19.29902803,0.04828118813,0.2381168634,0.202762574,0.8393206119,0.9141814878
ENSG00000148337.15,CIZ1,3027.715528,2925.004178,3069.638527,-0.01918285213,0.09471256574,-0.2025375618,0.8394964968,0.9143021484
ENSG00000229212.3,RP11-561C5.4,54.56640242,56.66186519,53.71111149,-0.04493418817,0.2218135903,-0.202576353,0.8394661744,0.9143021484
